"Plot4"
"Time (sec)","Linear Displacement2 (mm)"
4.32,7.06138256799307
4.36,7.12632317785074
4.4,7.19117893244804
4.44,7.25594937470378
4.48,7.32063405109257
4.52,7.38523251165624
4.56,7.4497443100106
4.6,7.51416900335893
4.64,7.57850615250172
4.68,7.64275532184265
4.72,7.7069160794006
4.76,7.77098799681873
4.8,7.83497064936859
4.84,7.89886361596176
4.88,7.96266647915716
4.92,8.02637882516449
4.96,8.09000024385422
5,8.15353032876441
5.04,8.09000015084419
5.08,8.0263790377062
5.12,7.962666674085
5.16,7.89886381149082
5.2,7.83497084664251
5.24,7.77098819590363
5.28,7.70691628030013
5.32,7.64275552455371
5.36,7.57850635702316
5.4,7.51416920969027
5.44,7.44974451814841
5.48,7.38523272159912
5.52,7.32063426284023
5.56,7.25594958825256
5.6,7.19117914779666
5.64,7.12632339499877
5.68,7.06138278693691
5.72,6.9963577842362
5.76,6.93124885105366
5.8,6.86605645506333
5.84,6.80078106745013
5.88,6.73542316289374
5.92,6.66998321955244
5.96,6.60446171905571
6,6.53885914648688
6.04,6.47317599036617
6.08,6.40741274264161
6.12,6.34156989867099
6.16,6.27564795720314
6.2,6.20964742036833
6.24,6.1435687936583
6.28,6.0774125859071
6.32,6.01117930928019
6.36,5.94486947925141
6.4,5.87848361458678
6.44,5.8120222373282
6.48,5.74548587277149
6.52,5.67887504944826
6.56,5.61219029910894
6.6,5.54543215669895
6.64000000000001,5.47860116034028
6.68000000000001,5.41169785131248
6.72000000000001,5.3447227740283
6.76000000000001,5.27767647601368
6.80000000000001,5.2105595078879
6.84000000000001,5.14337242333779
6.88000000000001,5.07611577909683
6.92000000000001,5.00879013492403
6.96000000000001,4.94139605357631
7.00000000000001,4.87393410078932
7.04000000000001,4.80640484525054
7.08000000000001,4.73880885857391
7.12000000000001,4.67114671527813
7.16000000000001,4.60341899275942
7.20000000000001,4.53562627126711
7.24000000000001,4.46776913387499
7.28000000000001,4.39984816645796
7.32000000000001,4.33186395766397
7.36000000000001,4.2638170988872
7.40000000000001,4.19570818424155
7.44000000000001,4.12753781053091
7.48000000000001,4.05930657722186
7.52000000000001,3.99101508641604
7.56000000000001,3.92266394282146
7.60000000000001,3.85425375372108
7.64000000000001,3.785785128947
7.68000000000001,3.71725868084664
7.72000000000001,3.64867502425517
7.76000000000001,3.58003477646419
7.80000000000001,3.51133855719319
7.84000000000001,3.44258698855256
7.88000000000001,3.37378069501836
7.92000000000001,3.30492030339842
7.96000000000001,3.23600644279886
8.00000000000001,3.1670397445926
8.04,3.09802084238807
8.08,3.02895037199487
8.12,2.95982897138922
8.16,2.89065728068337
8.2,2.82143594209038
8.24,2.75216559988786
8.28,2.68284690038812
8.32,2.61348049189871
8.36,2.5440670246905
8.4,2.47460715096221
8.44,2.40510152480313
8.48,2.33555080215943
8.51999999999999,2.2659556407961
8.55999999999999,2.19631670026355
8.59999999999999,2.12663464185786
8.63999999999999,2.05691012858733
8.67999999999999,1.98714382513217
8.71999999999999,1.91733639781003
8.75999999999999,1.8474885145372
8.79999999999999,1.77760084479218
8.83999999999999,1.707674059576
8.87999999999999,1.63770883137601
8.91999999999999,1.56770583412703
8.95999999999998,1.49766574317202
8.99999999999998,1.42758923522485
9.03999999999998,1.35747698833183
9.07999999999998,1.28732968183009
9.11999999999998,1.2171479963117
9.15999999999998,1.14693261358203
9.19999999999998,1.07668421662176
9.23999999999998,1.00640348954599
9.27999999999998,0.936091117566156
9.31999999999998,0.865747786947792
9.35999999999998,0.795374184972558
9.39999999999998,0.724970999897807
9.43999999999997,0.654538920914615
9.47999999999997,0.584078638109645
9.51999999999997,0.513590842422017
9.55999999999997,0.443076225605245
9.59999999999997,0.372535480186058
9.63999999999997,0.301969299421254
9.67999999999997,0.231378377259062
9.71999999999997,0.160763408297914
9.75999999999997,0.090125087744572
9.79999999999997,0.019464111372906
9.83999999999997,-0.0512188245159351
9.87999999999997,-0.121923023136846
9.91999999999996,-0.19264778726011
9.95999999999996,-0.263392419254386
9.99999999999996,-0.334156221126983
10.04,-0.404938494565906
10.08,-0.475738540981251
10.12,-0.546555661546356
10.16,-0.617389157239826
10.2,-0.688238328886667
10.24,-0.759102477200038
10.28,-0.829980902822226
10.32,-0.900872906367168
10.36,-0.971777788460677
10.4,-1.0426948497835
10.44,-1.11362339111024
10.48,-1.18456271335392
10.52,-1.25551211760449
10.56,-1.32647090517239
10.5999999999999,-1.39743837762745
10.6399999999999,-1.46841383684232
10.6799999999999,-1.5393965850329
10.7199999999999,-1.61038592479787
10.7599999999999,-1.6813811591615
10.7999999999999,-1.7523815916142
10.8399999999999,-1.82338652615298
10.8799999999999,-1.89439526732142
10.9199999999999,-1.9654071202517
10.9599999999999,-2.03642139070414
10.9999999999999,-2.10743738510726
11.0399999999999,-2.17845441059991
11.0799999999999,-2.24947177506812
11.1199999999999,-2.32048878718812
11.1599999999999,-2.39150475646497
11.1999999999999,-2.46251899327148
11.2399999999999,-2.53353080888954
11.2799999999999,-2.60453951554713
11.3199999999999,-2.67554442646051
11.3599999999999,-2.74654485586945
11.3999999999999,-2.81754011908125
11.4399999999999,-2.88852953250312
11.4799999999999,-2.95951241368693
11.5199999999999,-3.03048808136268
11.5599999999999,-3.10145585547926
11.5999999999999,-3.17241505724204
11.6399999999999,-3.2433650091495
11.6799999999999,-3.31430503503169
11.7199999999999,-3.38523446008797
11.7599999999999,-3.4561526109223
11.7999999999999,-3.52705881558195
11.8399999999999,-3.59795240359316
11.8799999999999,-3.66883270599803
11.9199999999999,-3.73969905538949
11.9599999999999,-3.81055078594895
11.9999999999999,-3.88138723348056
12.0399999999999,-3.95220773544673
12.0799999999999,-4.02301163100508
12.1199999999999,-4.09379826104023
12.1599999999999,-4.16456696820019
12.1999999999999,-4.23531709693179
12.2399999999999,-4.30604799351263
12.2799999999999,-4.37675900608459
12.3199999999999,-4.44744948469012
12.3599999999999,-4.51811878130363
12.3999999999999,-4.58876624986282
12.4399999999999,-4.65939124630486
12.4799999999999,-4.72999312859601
12.5199999999999,-4.80057125676371
12.5599999999999,-4.87112499293043
12.5999999999999,-4.94165370134303
12.6399999999999,-5.01215674840343
12.6799999999999,-5.08263350270215
12.7199999999999,-5.15308333504618
12.7599999999999,-5.22350561848891
12.7999999999999,-5.2938997283627
12.8399999999999,-5.36426504230582
12.8799999999999,-5.43460094029117
12.9199999999999,-5.50490680465819
12.9599999999999,-5.57518202013842
12.9999999999999,-5.64542597388349
13.0399999999999,-5.71563805549587
13.0799999999999,-5.78581765705302
13.1199999999999,-5.85596417313653
13.1599999999999,-5.92607700085763
13.1999999999999,-5.99615553988419
13.2399999999999,-6.06619919246668
13.2799999999999,-6.13620736346364
13.3199999999999,-6.20617946036718
13.3599999999999,-6.27611489332781
13.3999999999999,-6.34601307517898
13.4399999999999,-6.41587342146139
13.4799999999999,-6.48569535044679
13.5199999999999,-6.55547828316142
13.5599999999999,-6.62522164340923
13.5999999999999,-6.69492485779445
13.6399999999999,-6.76458735574412
13.6799999999999,-6.83420856953033
13.7199999999999,-6.90378793429006
13.7599999999999,-6.97332488805006
13.7999999999999,-7.04281887174445
13.8399999999999,-7.11226932923527
13.8799999999999,-7.18167570733559
13.9199999999999,-7.25103745582628
13.9599999999999,-7.32035402747538
13.9999999999999,-7.38962487805989
14.0399999999999,-7.45884946638172
14.0799999999999,-7.52802725428537
14.1199999999999,-7.59715770667929
14.1599999999999,-7.66624029155007
14.1999999999999,-7.73527447997936
14.2399999999999,-7.80425974616384
14.2799999999999,-7.87319556742855
14.3199999999999,-7.9420814242422
14.3599999999999,-8.01091680023659
14.3999999999999,-8.07970118221827
14.4399999999999,-8.14843406018296
14.4799999999999,-8.21711492733387
14.5199999999999,-8.28574328009208
14.5599999999999,-8.35431861810984
14.5999999999999,-8.42284044428781
14.6399999999999,-8.49130826478434
14.6799999999999,-8.55972158902735
14.7199999999999,-8.62807992973095
14.7599999999999,-8.69638280290314
14.7999999999999,-8.76462972785662
14.8399999999999,-8.83282022722456
14.8799999999999,-8.90095382696686
14.9199999999999,-8.96903005638003
14.9599999999999,-9.03704844811175
15,-9.10500853816641
